Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"N2_2.PHS_OK","E01:00801",Word,1,R/W,100,,,,,,,,,,"N2_2.PHS_OK",
"N2_2.REQUEST_TO_PHS","E01:00800",Word,1,R/W,100,,,,,,,,,,"N2_2.REQUEST_TO_PHS",
"N2_2.UNIT_DATA","E01:00900.50H",String,1,RO,100,,,,,,,,,,"N2_2.UNIT_DATA",
"N2_2.VENTING_TIME","E01:00929",Word,1,RO,100,,,,,,,,,,"N2_2.VENTING_TIME",
"N2_2.WORK_PIECE_ARRIVE","E01:00823",Word,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE",
"N2_2.WORK_PIECE_ARRIVE_END_TIME_A","E01:00828",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_END_TIME",
"N2_2.WORK_PIECE_ARRIVE_END_TIME_B","E01:00829",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_END_TIME",
"N2_2.WORK_PIECE_ARRIVE_END_TIME_C","E01:00830",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_END_TIME",
"N2_2.WORK_PIECE_ARRIVE_END_TIME_D","E01:00831",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_END_TIME",
"N2_2.WORK_PIECE_ARRIVE_START_TIME_A","E01:00824",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_START_TIME",
"N2_2.WORK_PIECE_ARRIVE_START_TIME_B","E01:00825",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_START_TIME",
"N2_2.WORK_PIECE_ARRIVE_START_TIME_C","E01:00826",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_START_TIME",
"N2_2.WORK_PIECE_ARRIVE_START_TIME_D","E01:00827",BCD,1,RO,100,,,,,,,,,,"N2_2.WORK_PIECE_ARRIVE_START_TIME",
"N2_3.CHARGED_PRESSURE","E01:01325",Word,1,RO,100,,,,,,,,,,"N2_3.CHARGED_PRESSURE",
"N2_3.CHARGING_TIME","E01:01328",Word,1,RO,100,,,,,,,,,,"N2_3.CHARGING_TIME",
"N2_3.CYCLE_TIME","E01:01329",Word,1,RO,100,,,,,,,,,,"N2_3.CYCLE_TIME",
"N2_3.DROPED_PRESSURE","E01:01326",Word,1,RO,100,,,,,,,,,,"N2_3.DROPED_PRESSURE",
"N2_3.EMERGENCY_CALL","E01:01214",Word,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL",
"N2_3.EMERGENCY_CALL_END_TIME_A","E01:01219",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_END_TIME",
"N2_3.EMERGENCY_CALL_END_TIME_B","E01:01220",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_END_TIME",
"N2_3.EMERGENCY_CALL_END_TIME_C","E01:01221",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_END_TIME",
"N2_3.EMERGENCY_CALL_END_TIME_D","E01:01222",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_END_TIME",
"N2_3.EMERGENCY_CALL_START_TIME_A","E01:01215",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_START_TIME",
"N2_3.EMERGENCY_CALL_START_TIME_B","E01:01216",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_START_TIME",
"N2_3.EMERGENCY_CALL_START_TIME_C","E01:01217",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_START_TIME",
"N2_3.EMERGENCY_CALL_START_TIME_D","E01:01218",BCD,1,RO,100,,,,,,,,,,"N2_3.EMERGENCY_CALL_START_TIME",
"N2_3.EQUIPMENT_CALL_A","E01:01202",Word,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL",
"N2_3.EQUIPMENT_CALL_B","E01:01203",Word,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL",
"N2_3.EQUIPMENT_CALL_C","E01:01204",Word,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL",
"N2_3.EQUIPMENT_CALL_D","E01:01205",Word,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL",
"N2_3.EQUIPMENT_CALL_END_TIME_A","E01:01210",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_END_TIME",
"N2_3.EQUIPMENT_CALL_END_TIME_B","E01:01211",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_END_TIME",
"N2_3.EQUIPMENT_CALL_END_TIME_C","E01:01212",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_END_TIME",
"N2_3.EQUIPMENT_CALL_END_TIME_D","E01:01213",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_END_TIME",
"N2_3.EQUIPMENT_CALL_START_TIME_A","E01:01206",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_START_TIME",
"N2_3.EQUIPMENT_CALL_START_TIME_B","E01:01207",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_START_TIME",
"N2_3.EQUIPMENT_CALL_START_TIME_C","E01:01208",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_START_TIME",
"N2_3.EQUIPMENT_CALL_START_TIME_D","E01:01209",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_CALL_START_TIME",
"N2_3.EQUIPMENT_RUNNING","E01:01232",Word,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING",
"N2_3.EQUIPMENT_RUNNING_END_TIME_A","E01:01237",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_END_TIME",
"N2_3.EQUIPMENT_RUNNING_END_TIME_B","E01:01238",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_END_TIME",
"N2_3.EQUIPMENT_RUNNING_END_TIME_C","E01:01239",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_END_TIME",
"N2_3.EQUIPMENT_RUNNING_END_TIME_D","E01:01240",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_END_TIME",
"N2_3.EQUIPMENT_RUNNING_START_TIME_A","E01:01233",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_START_TIME",
"N2_3.EQUIPMENT_RUNNING_START_TIME_B","E01:01234",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_START_TIME",
"N2_3.EQUIPMENT_RUNNING_START_TIME_C","E01:01235",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_START_TIME",
"N2_3.EQUIPMENT_RUNNING_START_TIME_D","E01:01236",BCD,1,RO,100,,,,,,,,,,"N2_3.EQUIPMENT_RUNNING_START_TIME",
"N2_3.EXHAUSTED_PRESSURE","E01:01327",Word,1,RO,100,,,,,,,,,,"N2_3.EXHAUSTED_PRESSURE",
"N2_3.MACHINE_FINISH","E01:01251",Word,1,RO,100,,,,,,,,,,"N2_3.MACHINE_FINISH",
"N2_3.MACHINE_FINISH_TIME_A","E01:01252",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_FINISH_TIME",
"N2_3.MACHINE_FINISH_TIME_B","E01:01253",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_FINISH_TIME",
"N2_3.MACHINE_FINISH_TIME_C","E01:01254",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_FINISH_TIME",
"N2_3.MACHINE_FINISH_TIME_D","E01:01255",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_FINISH_TIME",
"N2_3.MACHINE_STATUS","E01:01241",Word,1,RO,100,,,,,,,,,,"N2_3.MACHINE_STATUS",
"N2_3.MACHINE_STATUS_TIME_A","E01:01242",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_STATUS_TIME",
"N2_3.MACHINE_STATUS_TIME_B","E01:01243",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_STATUS_TIME",
"N2_3.MACHINE_STATUS_TIME_C","E01:01244",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_STATUS_TIME",
"N2_3.MACHINE_STATUS_TIME_D","E01:01245",BCD,1,RO,100,,,,,,,,,,"N2_3.MACHINE_STATUS_TIME",
"N2_3.OPERATOR_FINISH","E01:01256",Word,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_FINISH",
"N2_3.OPERATOR_FINISH_TIME_A","E01:01257",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_FINISH_TIME",
"N2_3.OPERATOR_FINISH_TIME_B","E01:01258",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_FINISH_TIME",
"N2_3.OPERATOR_FINISH_TIME_C","E01:01259",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_FINISH_TIME",
"N2_3.OPERATOR_FINISH_TIME_D","E01:01260",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_FINISH_TIME",
"N2_3.OPERATOR_STATUS","E01:01246",Word,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_STATUS",
"N2_3.OPERATOR_STATUS_TIME_A","E01:01247",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_STATUS_TIME",
"N2_3.OPERATOR_STATUS_TIME_B","E01:01248",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_STATUS_TIME",
"N2_3.OPERATOR_STATUS_TIME_C","E01:01249",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_STATUS_TIME",
"N2_3.OPERATOR_STATUS_TIME_D","E01:01250",BCD,1,RO,100,,,,,,,,,,"N2_3.OPERATOR_STATUS_TIME",
"N2_3.PHS_OK","E01:01201",Word,1,R/W,100,,,,,,,,,,"N2_3.PHS_OK",
"N2_3.REQUEST_TO_PHS","E01:01200",Word,1,R/W,100,,,,,,,,,,"N2_3.REQUEST_TO_PHS",
"N2_3.UNIT_DATA","E01:01300.50H",String,1,RO,100,,,,,,,,,,"N2_3.UNIT_DATA",
"N2_3.VENTING_TIME","E01:01329",Word,1,RO,100,,,,,,,,,,"N2_3.VENTING_TIME",
"N2_3.WORK_PIECE_ARRIVE","E01:01223",Word,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE",
"N2_3.WORK_PIECE_ARRIVE_END_TIME_A","E01:01228",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_END_TIME",
"N2_3.WORK_PIECE_ARRIVE_END_TIME_B","E01:01229",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_END_TIME",
"N2_3.WORK_PIECE_ARRIVE_END_TIME_C","E01:01230",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_END_TIME",
"N2_3.WORK_PIECE_ARRIVE_END_TIME_D","E01:01231",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_END_TIME",
"N2_3.WORK_PIECE_ARRIVE_START_TIME_A","E01:01224",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_START_TIME",
"N2_3.WORK_PIECE_ARRIVE_START_TIME_B","E01:01225",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_START_TIME",
"N2_3.WORK_PIECE_ARRIVE_START_TIME_C","E01:01226",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_START_TIME",
"N2_3.WORK_PIECE_ARRIVE_START_TIME_D","E01:01227",BCD,1,RO,100,,,,,,,,,,"N2_3.WORK_PIECE_ARRIVE_START_TIME",
"N2_4.CHARGED_PRESSURE","E01:01725",Word,1,RO,100,,,,,,,,,,"N2_4.CHARGED_PRESSURE",
"N2_4.CHARGING_TIME","E01:01728",Word,1,RO,100,,,,,,,,,,"N2_4.CHARGING_TIME",
"N2_4.CYCLE_TIME","E01:01729",Word,1,RO,100,,,,,,,,,,"N2_4.CYCLE_TIME",
"N2_4.DROPED_PRESSURE","E01:01726",Word,1,RO,100,,,,,,,,,,"N2_4.DROPED_PRESSURE",
"N2_4.EMERGENCY_CALL","E01:01614",Word,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL",
"N2_4.EMERGENCY_CALL_END_TIME_A","E01:01619",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_END_TIME",
"N2_4.EMERGENCY_CALL_END_TIME_B","E01:01620",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_END_TIME",
"N2_4.EMERGENCY_CALL_END_TIME_C","E01:01621",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_END_TIME",
"N2_4.EMERGENCY_CALL_END_TIME_D","E01:01622",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_END_TIME",
"N2_4.EMERGENCY_CALL_START_TIME_A","E01:01615",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_START_TIME",
"N2_4.EMERGENCY_CALL_START_TIME_B","E01:01616",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_START_TIME",
"N2_4.EMERGENCY_CALL_START_TIME_C","E01:01617",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_START_TIME",
"N2_4.EMERGENCY_CALL_START_TIME_D","E01:01618",BCD,1,RO,100,,,,,,,,,,"N2_4.EMERGENCY_CALL_START_TIME",
"N2_4.EQUIPMENT_CALL_A","E01:01602",Word,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL",
"N2_4.EQUIPMENT_CALL_B","E01:01603",Word,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL",
"N2_4.EQUIPMENT_CALL_C","E01:01604",Word,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL",
"N2_4.EQUIPMENT_CALL_D","E01:01605",Word,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL",
"N2_4.EQUIPMENT_CALL_END_TIME_A","E01:01610",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_END_TIME",
"N2_4.EQUIPMENT_CALL_END_TIME_B","E01:01611",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_END_TIME",
"N2_4.EQUIPMENT_CALL_END_TIME_C","E01:01612",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_END_TIME",
"N2_4.EQUIPMENT_CALL_END_TIME_D","E01:01613",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_END_TIME",
"N2_4.EQUIPMENT_CALL_START_TIME_A","E01:01606",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_START_TIME",
"N2_4.EQUIPMENT_CALL_START_TIME_B","E01:01607",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_START_TIME",
"N2_4.EQUIPMENT_CALL_START_TIME_C","E01:01608",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_START_TIME",
"N2_4.EQUIPMENT_CALL_START_TIME_D","E01:01609",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_CALL_START_TIME",
"N2_4.EQUIPMENT_RUNNING","E01:01632",Word,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING",
"N2_4.EQUIPMENT_RUNNING_END_TIME_A","E01:01637",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_END_TIME",
"N2_4.EQUIPMENT_RUNNING_END_TIME_B","E01:01638",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_END_TIME",
"N2_4.EQUIPMENT_RUNNING_END_TIME_C","E01:01639",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_END_TIME",
"N2_4.EQUIPMENT_RUNNING_END_TIME_D","E01:01640",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_END_TIME",
"N2_4.EQUIPMENT_RUNNING_START_TIME_A","E01:01633",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_START_TIME",
"N2_4.EQUIPMENT_RUNNING_START_TIME_B","E01:01634",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_START_TIME",
"N2_4.EQUIPMENT_RUNNING_START_TIME_C","E01:01635",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_START_TIME",
"N2_4.EQUIPMENT_RUNNING_START_TIME_D","E01:01636",BCD,1,RO,100,,,,,,,,,,"N2_4.EQUIPMENT_RUNNING_START_TIME",
"N2_4.EXHAUSTED_PRESSURE","E01:01727",Word,1,RO,100,,,,,,,,,,"N2_4.EXHAUSTED_PRESSURE",
"N2_4.MACHINE_FINISH","E01:01651",Word,1,RO,100,,,,,,,,,,"N2_4.MACHINE_FINISH",
"N2_4.MACHINE_FINISH_TIME_A","E01:01652",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_FINISH_TIME",
"N2_4.MACHINE_FINISH_TIME_B","E01:01653",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_FINISH_TIME",
"N2_4.MACHINE_FINISH_TIME_C","E01:01654",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_FINISH_TIME",
"N2_4.MACHINE_FINISH_TIME_D","E01:01655",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_FINISH_TIME",
"N2_4.MACHINE_STATUS","E01:01641",Word,1,RO,100,,,,,,,,,,"N2_4.MACHINE_STATUS",
"N2_4.MACHINE_STATUS_TIME_A","E01:01642",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_STATUS_TIME",
"N2_4.MACHINE_STATUS_TIME_B","E01:01643",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_STATUS_TIME",
"N2_4.MACHINE_STATUS_TIME_C","E01:01644",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_STATUS_TIME",
"N2_4.MACHINE_STATUS_TIME_D","E01:01645",BCD,1,RO,100,,,,,,,,,,"N2_4.MACHINE_STATUS_TIME",
"N2_4.OPERATOR_FINISH","E01:01656",Word,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_FINISH",
"N2_4.OPERATOR_FINISH_TIME_A","E01:01657",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_FINISH_TIME",
"N2_4.OPERATOR_FINISH_TIME_B","E01:01658",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_FINISH_TIME",
"N2_4.OPERATOR_FINISH_TIME_C","E01:01659",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_FINISH_TIME",
"N2_4.OPERATOR_FINISH_TIME_D","E01:01660",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_FINISH_TIME",
"N2_4.OPERATOR_STATUS","E01:01646",Word,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_STATUS",
"N2_4.OPERATOR_STATUS_TIME_A","E01:01647",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_STATUS_TIME",
"N2_4.OPERATOR_STATUS_TIME_B","E01:01648",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_STATUS_TIME",
"N2_4.OPERATOR_STATUS_TIME_C","E01:01649",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_STATUS_TIME",
"N2_4.OPERATOR_STATUS_TIME_D","E01:01650",BCD,1,RO,100,,,,,,,,,,"N2_4.OPERATOR_STATUS_TIME",
"N2_4.PHS_OK","E01:01601",Word,1,R/W,100,,,,,,,,,,"N2_4.PHS_OK",
"N2_4.REQUEST_TO_PHS","E01:01600",Word,1,R/W,100,,,,,,,,,,"N2_4.REQUEST_TO_PHS",
"N2_4.UNIT_DATA","E01:01700.50H",String,1,RO,100,,,,,,,,,,"N2_4.UNIT_DATA",
"N2_4.VENTING_TIME","E01:01729",Word,1,RO,100,,,,,,,,,,"N2_4.VENTING_TIME",
"N2_4.WORK_PIECE_ARRIVE","E01:01623",Word,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE",
"N2_4.WORK_PIECE_ARRIVE_END_TIME_A","E01:01628",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_END_TIME",
"N2_4.WORK_PIECE_ARRIVE_END_TIME_B","E01:01629",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_END_TIME",
"N2_4.WORK_PIECE_ARRIVE_END_TIME_C","E01:01630",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_END_TIME",
"N2_4.WORK_PIECE_ARRIVE_END_TIME_D","E01:01631",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_END_TIME",
"N2_4.WORK_PIECE_ARRIVE_START_TIME_A","E01:01624",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_START_TIME",
"N2_4.WORK_PIECE_ARRIVE_START_TIME_B","E01:01625",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_START_TIME",
"N2_4.WORK_PIECE_ARRIVE_START_TIME_C","E01:01626",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_START_TIME",
"N2_4.WORK_PIECE_ARRIVE_START_TIME_D","E01:01627",BCD,1,RO,100,,,,,,,,,,"N2_4.WORK_PIECE_ARRIVE_START_TIME",
"N2_5.CHARGED_PRESSURE","E01:02125",Word,1,RO,100,,,,,,,,,,"N2_5.CHARGED_PRESSURE",
"N2_5.CHARGING_TIME","E01:02128",Word,1,RO,100,,,,,,,,,,"N2_5.CHARGING_TIME",
"N2_5.CYCLE_TIME","E01:02129",Word,1,RO,100,,,,,,,,,,"N2_5.CYCLE_TIME",
"N2_5.DROPED_PRESSURE","E01:02126",Word,1,RO,100,,,,,,,,,,"N2_5.DROPED_PRESSURE",
"N2_5.EMERGENCY_CALL","E01:02014",Word,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL",
"N2_5.EMERGENCY_CALL_END_TIME_A","E01:02019",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_END_TIME",
"N2_5.EMERGENCY_CALL_END_TIME_B","E01:02020",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_END_TIME",
"N2_5.EMERGENCY_CALL_END_TIME_C","E01:02021",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_END_TIME",
"N2_5.EMERGENCY_CALL_END_TIME_D","E01:02022",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_END_TIME",
"N2_5.EMERGENCY_CALL_START_TIME_A","E01:02015",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_START_TIME",
"N2_5.EMERGENCY_CALL_START_TIME_B","E01:02016",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_START_TIME",
"N2_5.EMERGENCY_CALL_START_TIME_C","E01:02017",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_START_TIME",
"N2_5.EMERGENCY_CALL_START_TIME_D","E01:02018",BCD,1,RO,100,,,,,,,,,,"N2_5.EMERGENCY_CALL_START_TIME",
"N2_5.EQUIPMENT_CALL_A","E01:02002",Word,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL",
"N2_5.EQUIPMENT_CALL_B","E01:02003",Word,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL",
"N2_5.EQUIPMENT_CALL_C","E01:02004",Word,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL",
"N2_5.EQUIPMENT_CALL_D","E01:02005",Word,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL",
"N2_5.EQUIPMENT_CALL_END_TIME_A","E01:02010",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_END_TIME",
"N2_5.EQUIPMENT_CALL_END_TIME_B","E01:02011",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_END_TIME",
"N2_5.EQUIPMENT_CALL_END_TIME_C","E01:02012",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_END_TIME",
"N2_5.EQUIPMENT_CALL_END_TIME_D","E01:02013",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_END_TIME",
"N2_5.EQUIPMENT_CALL_START_TIME_A","E01:02006",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_START_TIME",
"N2_5.EQUIPMENT_CALL_START_TIME_B","E01:02007",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_START_TIME",
"N2_5.EQUIPMENT_CALL_START_TIME_C","E01:02008",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_START_TIME",
"N2_5.EQUIPMENT_CALL_START_TIME_D","E01:02009",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_CALL_START_TIME",
"N2_5.EQUIPMENT_RUNNING","E01:02032",Word,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING",
"N2_5.EQUIPMENT_RUNNING_END_TIME_A","E01:02037",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_END_TIME",
"N2_5.EQUIPMENT_RUNNING_END_TIME_B","E01:02038",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_END_TIME",
"N2_5.EQUIPMENT_RUNNING_END_TIME_C","E01:02039",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_END_TIME",
"N2_5.EQUIPMENT_RUNNING_END_TIME_D","E01:02040",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_END_TIME",
"N2_5.EQUIPMENT_RUNNING_START_TIME_A","E01:02033",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_START_TIME",
"N2_5.EQUIPMENT_RUNNING_START_TIME_B","E01:02034",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_START_TIME",
"N2_5.EQUIPMENT_RUNNING_START_TIME_C","E01:02035",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_START_TIME",
"N2_5.EQUIPMENT_RUNNING_START_TIME_D","E01:02036",BCD,1,RO,100,,,,,,,,,,"N2_5.EQUIPMENT_RUNNING_START_TIME",
"N2_5.EXHAUSTED_PRESSURE","E01:02127",Word,1,RO,100,,,,,,,,,,"N2_5.EXHAUSTED_PRESSURE",
"N2_5.MACHINE_FINISH","E01:02051",Word,1,RO,100,,,,,,,,,,"N2_5.MACHINE_FINISH",
"N2_5.MACHINE_FINISH_TIME_A","E01:02052",BCD,1,RO,100,,,,,,,,,,"N2_5.MACHINE_FINISH_TIME",
"N2_5.MACHINE_FINISH_TIME_B","E01:02053",BCD,1,RO,100,,,,,,,,,,"N2_5.MACHINE_FINISH_TIME",
"N2_5.MACHINE_FINISH_TIME_C","E01:02054",BCD,1,RO,100,,,,,,,,,,"N2_5.MACHINE_FINISH_TIME",
